Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga,Bulan_Angka,Harga_Bulan_Lalu,Harga_3Bulan_Lalu,Harga_Tahun_Lalu,Provinsi_ID,Komoditas_ID
35,Jawa Timur,Beras Premium,2023,Desember,14053.0,12,14056.0,13810.0,12111.0,48,3
36,Banten,Beras Premium,2023,Desember,14395.0,12,14207.0,13710.0,11549.0,40,3
51,Bali,Beras Premium,2023,Desember,14934.0,12,14996.0,14439.0,12575.0,39,3
52,Nusa Tenggara Barat,Beras Premium,2023,Desember,14879.0,12,14935.0,14082.0,11275.0,59,3
53,Nusa Tenggara Timur,Beras Premium,2023,Desember,15798.0,12,15746.0,14472.0,12375.0,60,3
61,Kalimantan Barat,Beras Premium,2023,Desember,16254.0,12,16209.0,15860.0,14332.0,49,3
62,Kalimantan Tengah,Beras Premium,2023,Desember,16499.0,12,16433.0,16051.0,15334.0,51,3
63,Kalimantan Selatan,Beras Premium,2023,Desember,15704.0,12,15670.0,17281.0,16863.0,50,3
64,Kalimantan Timur,Beras Premium,2023,Desember,16138.0,12,16211.0,15547.0,13602.0,52,3
65,Kalimantan Utara,Beras Premium,2023,Desember,16316.0,12,16288.0,16004.0,14877.0,53,3
71,Sulawesi Utara,Beras Premium,2023,Desember,14654.0,12,14736.0,13868.0,12738.0,73,3
72,Sulawesi Tengah,Beras Premium,2023,Desember,14808.0,12,14796.0,13607.0,12035.0,71,3
73,Sulawesi Selatan,Beras Premium,2023,Desember,13974.0,12,13944.0,13238.0,11422.0,70,3
74,Sulawesi Tenggara,Beras Premium,2023,Desember,14341.0,12,14359.0,13727.0,12221.0,72,3
75,Gorontalo,Beras Premium,2023,Desember,14144.0,12,14420.0,13603.0,12149.0,44,3
76,Sulawesi Barat,Beras Premium,2023,Desember,13883.0,12,13939.0,13716.0,11992.0,69,3
81,Maluku,Beras Premium,2023,Desember,16846.0,12,16735.0,15866.0,14604.0,57,3
82,Maluku Utara,Beras Premium,2023,Desember,16674.0,12,16472.0,16107.0,14128.0,58,3
91,Papua Barat,Beras Premium,2023,Desember,17308.0,12,18864.0,16642.0,15696.0,62,3
94,Papua,Beras Premium,2023,Desember,18928.0,12,17245.0,18404.0,15311.0,61,3
11,Aceh,Beras Medium,2023,Desember,12949.0,12,12904.0,12819.0,11186.0,38,2
12,Sumatera Utara,Beras Medium,2023,Desember,13630.0,12,13552.0,13199.0,11644.0,76,2
13,Sumatera Barat,Beras Medium,2023,Desember,14514.0,12,14507.0,14081.0,13533.0,74,2
14,Riau,Beras Medium,2023,Desember,13089.0,12,12914.0,12723.0,13318.0,68,2
15,Jambi,Beras Medium,2023,Desember,12461.0,12,12309.0,12083.0,10947.0,45,2
16,Sumatera Selatan,Beras Medium,2023,Desember,13174.0,12,13317.0,12739.0,10767.0,75,2
17,Bengkulu,Beras Medium,2023,Desember,13016.0,12,12957.0,13105.0,11092.0,41,2
18,Lampung,Beras Medium,2023,Desember,12803.0,12,12712.0,12599.0,10741.0,56,2
19,Kepulauan Bangka Belitung,Beras Medium,2023,Desember,13928.0,12,13784.0,13427.0,10692.0,54,2
21,Kepulauan Riau,Beras Medium,2023,Desember,13387.0,12,13556.0,13381.0,12998.0,55,2
31,DKI Jakarta,Beras Medium,2023,Desember,12838.0,12,12832.0,11963.0,10439.0,43,2
32,Jawa Barat,Beras Medium,2023,Desember,12639.0,12,12604.0,12723.0,10601.0,46,2
33,Jawa Tengah,Beras Medium,2023,Desember,13174.0,12,13125.0,12755.0,10753.0,47,2
34,DI Yogyakarta,Beras Medium,2023,Desember,12884.0,12,12779.0,12630.0,10827.0,42,2
35,Jawa Timur,Beras Medium,2023,Desember,11963.0,12,11965.0,12189.0,10816.0,48,2
36,Banten,Beras Medium,2023,Desember,12818.0,12,12607.0,12286.0,10479.0,40,2
51,Bali,Beras Medium,2023,Desember,13361.0,12,13402.0,13352.0,11552.0,39,2
52,Nusa Tenggara Barat,Beras Medium,2023,Desember,12527.0,12,12527.0,12266.0,10156.0,59,2
53,Nusa Tenggara Timur,Beras Medium,2023,Desember,13934.0,12,13940.0,12747.0,10706.0,60,2
61,Kalimantan Barat,Beras Medium,2023,Desember,14432.0,12,14311.0,13604.0,12487.0,49,2
62,Kalimantan Tengah,Beras Medium,2023,Desember,13392.0,12,13391.0,13309.0,12563.0,51,2
63,Kalimantan Selatan,Beras Medium,2023,Desember,11962.0,12,11974.0,12580.0,12789.0,50,2
64,Kalimantan Timur,Beras Medium,2023,Desember,14693.0,12,14630.0,14097.0,12100.0,52,2
65,Kalimantan Utara,Beras Medium,2023,Desember,14932.0,12,14901.0,14813.0,13301.0,53,2
71,Sulawesi Utara,Beras Medium,2023,Desember,13471.0,12,13568.0,12857.0,11764.0,73,2
72,Sulawesi Tengah,Beras Medium,2023,Desember,12417.0,12,12454.0,12159.0,10632.0,71,2
73,Sulawesi Selatan,Beras Medium,2023,Desember,12547.0,12,12500.0,11933.0,10043.0,70,2
74,Sulawesi Tenggara,Beras Medium,2023,Desember,12795.0,12,12922.0,12302.0,10879.0,72,2
75,Gorontalo,Beras Medium,2023,Desember,12982.0,12,13140.0,12583.0,10954.0,44,2
76,Sulawesi Barat,Beras Medium,2023,Desember,12584.0,12,12740.0,12482.0,10760.0,69,2
81,Maluku,Beras Medium,2023,Desember,14626.0,12,14574.0,13794.0,12647.0,57,2
82,Maluku Utara,Beras Medium,2023,Desember,15049.0,12,14969.0,14335.0,12812.0,58,2
91,Papua Barat,Beras Medium,2023,Desember,15093.0,12,16195.0,14135.0,13293.0,62,2
94,Papua,Beras Medium,2023,Desember,16354.0,12,15113.0,16295.0,13123.0,61,2
11,Aceh,Kedelai Biji Kering,2023,Desember,13110.0,12,12892.0,12802.0,14435.0,38,18
12,Sumatera Utara,Kedelai Biji Kering,2023,Desember,14643.0,12,14806.0,15102.0,14336.0,76,18
13,Sumatera Barat,Kedelai Biji Kering,2023,Desember,14233.0,12,14146.0,13995.0,15131.0,74,18
14,Riau,Kedelai Biji Kering,2023,Desember,14088.0,12,13982.0,14043.0,14635.0,68,18
15,Jambi,Kedelai Biji Kering,2023,Desember,13352.0,12,13070.0,12784.0,14770.0,45,18
16,Sumatera Selatan,Kedelai Biji Kering,2023,Desember,12328.0,12,12390.0,12014.0,14195.0,75,18
17,Bengkulu,Kedelai Biji Kering,2023,Desember,12166.0,12,12352.0,11724.0,14242.0,41,18
18,Lampung,Kedelai Biji Kering,2023,Desember,12865.0,12,12725.0,12442.0,13935.0,56,18
19,Kepulauan Bangka Belitung,Kedelai Biji Kering,2023,Desember,13516.0,12,13482.0,13187.0,14619.0,54,18
21,Kepulauan Riau,Kedelai Biji Kering,2023,Desember,14313.0,12,14303.0,14054.0,14830.0,55,18
31,DKI Jakarta,Kedelai Biji Kering,2023,Desember,11674.0,12,11720.0,11607.0,12992.0,43,18
32,Jawa Barat,Kedelai Biji Kering,2023,Desember,11852.0,12,11906.0,11228.0,14935.0,46,18
33,Jawa Tengah,Kedelai Biji Kering,2023,Desember,12691.0,12,12721.0,11861.0,14153.0,47,18
34,DI Yogyakarta,Kedelai Biji Kering,2023,Desember,12308.0,12,12639.0,11107.0,14371.0,42,18
35,Jawa Timur,Kedelai Biji Kering,2023,Desember,12171.0,12,12067.0,11379.0,14559.0,48,18
36,Banten,Kedelai Biji Kering,2023,Desember,14998.0,12,14880.0,14502.0,15080.0,40,18
51,Bali,Kedelai Biji Kering,2023,Desember,11458.0,12,11327.0,11364.0,14605.0,39,18
52,Nusa Tenggara Barat,Kedelai Biji Kering,2023,Desember,15700.0,12,15693.0,15814.0,15625.0,59,18
53,Nusa Tenggara Timur,Kedelai Biji Kering,2023,Desember,14599.0,12,14315.0,14259.0,15801.0,60,18
61,Kalimantan Barat,Kedelai Biji Kering,2023,Desember,12756.0,12,12711.0,12413.0,15732.0,49,18
62,Kalimantan Tengah,Kedelai Biji Kering,2023,Desember,13578.0,12,13642.0,13458.0,15012.0,51,18
63,Kalimantan Selatan,Kedelai Biji Kering,2023,Desember,13704.0,12,13657.0,13392.0,15629.0,50,18
64,Kalimantan Timur,Kedelai Biji Kering,2023,Desember,15211.0,12,16032.0,14738.0,15288.0,52,18
65,Kalimantan Utara,Kedelai Biji Kering,2023,Desember,14283.0,12,14271.0,13972.0,16330.0,53,18
71,Sulawesi Utara,Kedelai Biji Kering,2023,Desember,13322.0,12,13077.0,12652.0,15833.0,73,18
72,Sulawesi Tengah,Kedelai Biji Kering,2023,Desember,13684.0,12,13834.0,13697.0,13832.0,71,18
73,Sulawesi Selatan,Kedelai Biji Kering,2023,Desember,12940.0,12,12513.0,12459.0,15899.0,70,18
74,Sulawesi Tenggara,Kedelai Biji Kering,2023,Desember,14179.0,12,14441.0,14309.0,14651.0,72,18
75,Gorontalo,Kedelai Biji Kering,2023,Desember,13191.0,12,13024.0,11947.0,11000.0,44,18
76,Sulawesi Barat,Kedelai Biji Kering,2023,Desember,13338.0,12,13228.0,12799.0,16000.0,69,18
81,Maluku,Kedelai Biji Kering,2023,Desember,17084.0,12,16739.0,16793.0,15804.0,57,18
82,Maluku Utara,Kedelai Biji Kering,2023,Desember,14942.0,12,14833.0,14933.0,14886.0,58,18
91,Papua Barat,Kedelai Biji Kering,2023,Desember,16134.0,12,17090.0,15916.0,16680.0,62,18
94,Papua,Kedelai Biji Kering,2023,Desember,17204.0,12,16122.0,17201.0,17471.0,61,18
11,Aceh,Bawang Merah,2023,Desember,33369.0,12,28602.0,23802.0,33209.0,38,0
12,Sumatera Utara,Bawang Merah,2023,Desember,32702.0,12,26978.0,23022.0,30916.0,76,0
13,Sumatera Barat,Bawang Merah,2023,Desember,32816.0,12,25349.0,17778.0,24947.0,74,0
14,Riau,Bawang Merah,2023,Desember,34783.0,12,28530.0,24654.0,30287.0,68,0
15,Jambi,Bawang Merah,2023,Desember,30947.0,12,23832.0,18331.0,26644.0,45,0
16,Sumatera Selatan,Bawang Merah,2023,Desember,33375.0,12,28388.0,21932.0,32517.0,75,0
17,Bengkulu,Bawang Merah,2023,Desember,33249.0,12,28576.0,21624.0,34166.0,41,0
18,Lampung,Bawang Merah,2023,Desember,30717.0,12,26471.0,19634.0,30224.0,56,0
19,Kepulauan Bangka Belitung,Bawang Merah,2023,Desember,37397.0,12,34220.0,27135.0,37063.0,54,0
21,Kepulauan Riau,Bawang Merah,2023,Desember,38862.0,12,35415.0,33793.0,42015.0,55,0
31,DKI Jakarta,Bawang Merah,2023,Desember,38628.0,12,35825.0,31080.0,39230.0,43,0
32,Jawa Barat,Bawang Merah,2023,Desember,32259.0,12,28509.0,24188.0,31379.0,46,0
33,Jawa Tengah,Bawang Merah,2023,Desember,30870.0,12,26643.0,20864.0,31633.0,47,0
34,DI Yogyakarta,Bawang Merah,2023,Desember,30599.0,12,25015.0,18967.0,32216.0,42,0
35,Jawa Timur,Bawang Merah,2023,Desember,28821.0,12,24730.0,18897.0,32096.0,48,0
36,Banten,Bawang Merah,2023,Desember,31978.0,12,29292.0,23851.0,32939.0,40,0
51,Bali,Bawang Merah,2023,Desember,28152.0,12,23214.0,17675.0,30268.0,39,0
52,Nusa Tenggara Barat,Bawang Merah,2023,Desember,25654.0,12,20343.0,18663.0,33577.0,59,0
53,Nusa Tenggara Timur,Bawang Merah,2023,Desember,24400.0,12,21477.0,21116.0,34805.0,60,0
61,Kalimantan Barat,Bawang Merah,2023,Desember,34900.0,12,29963.0,28124.0,40674.0,49,0
62,Kalimantan Tengah,Bawang Merah,2023,Desember,35383.0,12,30507.0,26947.0,39203.0,51,0
63,Kalimantan Selatan,Bawang Merah,2023,Desember,31519.0,12,27262.0,22089.0,34606.0,50,0
64,Kalimantan Timur,Bawang Merah,2023,Desember,34424.0,12,30591.0,27646.0,41875.0,52,0
65,Kalimantan Utara,Bawang Merah,2023,Desember,39147.0,12,34407.0,34813.0,45250.0,53,0
71,Sulawesi Utara,Bawang Merah,2023,Desember,37549.0,12,32175.0,31064.0,45696.0,73,0
72,Sulawesi Tengah,Bawang Merah,2023,Desember,34037.0,12,29392.0,29735.0,43127.0,71,0
73,Sulawesi Selatan,Bawang Merah,2023,Desember,30055.0,12,26105.0,24294.0,36297.0,70,0
74,Sulawesi Tenggara,Bawang Merah,2023,Desember,33123.0,12,30325.0,29277.0,42471.0,72,0
75,Gorontalo,Bawang Merah,2023,Desember,36694.0,12,29243.0,24126.0,42561.0,44,0
76,Sulawesi Barat,Bawang Merah,2023,Desember,32877.0,12,26548.0,23165.0,37798.0,69,0
81,Maluku,Bawang Merah,2023,Desember,37370.0,12,36247.0,38731.0,46874.0,57,0
82,Maluku Utara,Bawang Merah,2023,Desember,45810.0,12,41508.0,43192.0,53213.0,58,0
91,Papua Barat,Bawang Merah,2023,Desember,50041.0,12,51844.0,47187.0,55974.0,62,0
94,Papua,Bawang Merah,2023,Desember,56368.0,12,48784.0,53496.0,61183.0,61,0
11,Aceh,Bawang Putih (Bonggol),2023,Desember,36892.0,12,36078.0,37183.0,24737.0,38,1
12,Sumatera Utara,Bawang Putih (Bonggol),2023,Desember,35939.0,12,34214.0,35892.0,25392.0,76,1
13,Sumatera Barat,Bawang Putih (Bonggol),2023,Desember,35364.0,12,34579.0,35346.0,22578.0,74,1
14,Riau,Bawang Putih (Bonggol),2023,Desember,36591.0,12,34718.0,36917.0,24056.0,68,1
15,Jambi,Bawang Putih (Bonggol),2023,Desember,34100.0,12,33226.0,34091.0,22765.0,45,1
16,Sumatera Selatan,Bawang Putih (Bonggol),2023,Desember,34799.0,12,33257.0,35098.0,23233.0,75,1
17,Bengkulu,Bawang Putih (Bonggol),2023,Desember,34839.0,12,33652.0,35528.0,24468.0,41,1
18,Lampung,Bawang Putih (Bonggol),2023,Desember,33923.0,12,33554.0,33817.0,22054.0,56,1
19,Kepulauan Bangka Belitung,Bawang Putih (Bonggol),2023,Desember,36364.0,12,35891.0,37450.0,25942.0,54,1
21,Kepulauan Riau,Bawang Putih (Bonggol),2023,Desember,35544.0,12,33494.0,32779.0,26922.0,55,1
31,DKI Jakarta,Bawang Putih (Bonggol),2023,Desember,39605.0,12,40156.0,39307.0,31175.0,43,1
32,Jawa Barat,Bawang Putih (Bonggol),2023,Desember,35036.0,12,34729.0,36972.0,25136.0,46,1
33,Jawa Tengah,Bawang Putih (Bonggol),2023,Desember,33936.0,12,32757.0,33707.0,21547.0,47,1
34,DI Yogyakarta,Bawang Putih (Bonggol),2023,Desember,34665.0,12,31835.0,33763.0,20784.0,42,1
35,Jawa Timur,Bawang Putih (Bonggol),2023,Desember,32341.0,12,30859.0,32537.0,20711.0,48,1
36,Banten,Bawang Putih (Bonggol),2023,Desember,34596.0,12,34561.0,35421.0,24821.0,40,1
51,Bali,Bawang Putih (Bonggol),2023,Desember,32120.0,12,30033.0,32385.0,20823.0,39,1
52,Nusa Tenggara Barat,Bawang Putih (Bonggol),2023,Desember,35382.0,12,34284.0,36057.0,24254.0,59,1
53,Nusa Tenggara Timur,Bawang Putih (Bonggol),2023,Desember,38903.0,12,38452.0,40381.0,33412.0,60,1
61,Kalimantan Barat,Bawang Putih (Bonggol),2023,Desember,36887.0,12,35748.0,37584.0,24361.0,49,1
62,Kalimantan Tengah,Bawang Putih (Bonggol),2023,Desember,37059.0,12,36008.0,37354.0,28254.0,51,1
63,Kalimantan Selatan,Bawang Putih (Bonggol),2023,Desember,34391.0,12,33151.0,35729.0,23928.0,50,1
64,Kalimantan Timur,Bawang Putih (Bonggol),2023,Desember,36483.0,12,37493.0,39303.0,29021.0,52,1
65,Kalimantan Utara,Bawang Putih (Bonggol),2023,Desember,39050.0,12,37287.0,40420.0,32046.0,53,1
71,Sulawesi Utara,Bawang Putih (Bonggol),2023,Desember,41727.0,12,40542.0,42117.0,31955.0,73,1
72,Sulawesi Tengah,Bawang Putih (Bonggol),2023,Desember,40844.0,12,39361.0,42803.0,31903.0,71,1
73,Sulawesi Selatan,Bawang Putih (Bonggol),2023,Desember,36539.0,12,36251.0,38553.0,25841.0,70,1
74,Sulawesi Tenggara,Bawang Putih (Bonggol),2023,Desember,40266.0,12,42085.0,41794.0,33246.0,72,1
75,Gorontalo,Bawang Putih (Bonggol),2023,Desember,39338.0,12,38923.0,41546.0,32132.0,44,1
76,Sulawesi Barat,Bawang Putih (Bonggol),2023,Desember,37563.0,12,37040.0,38726.0,26852.0,69,1
81,Maluku,Bawang Putih (Bonggol),2023,Desember,44221.0,12,44489.0,45996.0,36265.0,57,1
82,Maluku Utara,Bawang Putih (Bonggol),2023,Desember,47428.0,12,46941.0,49255.0,40869.0,58,1
91,Papua Barat,Bawang Putih (Bonggol),2023,Desember,50919.0,12,52343.0,50262.0,44009.0,62,1
94,Papua,Bawang Putih (Bonggol),2023,Desember,53776.0,12,52024.0,52879.0,35253.0,61,1
11,Aceh,Cabai Merah Keriting,2023,Desember,47095.0,12,58265.0,45972.0,36048.0,38,6
12,Sumatera Utara,Cabai Merah Keriting,2023,Desember,49231.0,12,56483.0,41654.0,37856.0,76,6
13,Sumatera Barat,Cabai Merah Keriting,2023,Desember,60743.0,12,70129.0,44039.0,39172.0,74,6
14,Riau,Cabai Merah Keriting,2023,Desember,67768.0,12,71812.0,47756.0,47357.0,68,6
15,Jambi,Cabai Merah Keriting,2023,Desember,56500.0,12,65418.0,32909.0,33781.0,45,6
16,Sumatera Selatan,Cabai Merah Keriting,2023,Desember,70180.0,12,78623.0,35840.0,38724.0,75,6
17,Bengkulu,Cabai Merah Keriting,2023,Desember,65186.0,12,72947.0,34140.0,32604.0,41,6
18,Lampung,Cabai Merah Keriting,2023,Desember,72927.0,12,80802.0,33209.0,32558.0,56,6
19,Kepulauan Bangka Belitung,Cabai Merah Keriting,2023,Desember,81353.0,12,88177.0,44662.0,46733.0,54,6
21,Kepulauan Riau,Cabai Merah Keriting,2023,Desember,80670.0,12,82758.0,61805.0,64446.0,55,6
31,DKI Jakarta,Cabai Merah Keriting,2023,Desember,84610.0,12,85912.0,41939.0,45093.0,43,6
32,Jawa Barat,Cabai Merah Keriting,2023,Desember,73921.0,12,72251.0,37458.0,37807.0,46,6
33,Jawa Tengah,Cabai Merah Keriting,2023,Desember,65244.0,12,66229.0,28362.0,30068.0,47,6
34,DI Yogyakarta,Cabai Merah Keriting,2023,Desember,59472.0,12,61662.0,26793.0,32688.0,42,6
35,Jawa Timur,Cabai Merah Keriting,2023,Desember,65874.0,12,63510.0,28217.0,28836.0,48,6
36,Banten,Cabai Merah Keriting,2023,Desember,72707.0,12,74585.0,35602.0,36769.0,40,6
51,Bali,Cabai Merah Keriting,2023,Desember,58566.0,12,51709.0,31167.0,28708.0,39,6
52,Nusa Tenggara Barat,Cabai Merah Keriting,2023,Desember,62772.0,12,54089.0,30038.0,29482.0,59,6
53,Nusa Tenggara Timur,Cabai Merah Keriting,2023,Desember,66863.0,12,57967.0,48881.0,55637.0,60,6
61,Kalimantan Barat,Cabai Merah Keriting,2023,Desember,61573.0,12,64188.0,62630.0,57856.0,49,6
62,Kalimantan Tengah,Cabai Merah Keriting,2023,Desember,84605.0,12,84161.0,59315.0,55702.0,51,6
63,Kalimantan Selatan,Cabai Merah Keriting,2023,Desember,64696.0,12,75025.0,44690.0,31477.0,50,6
64,Kalimantan Timur,Cabai Merah Keriting,2023,Desember,74268.0,12,72769.0,45016.0,40031.0,52,6
65,Kalimantan Utara,Cabai Merah Keriting,2023,Desember,97872.0,12,79731.0,61486.0,56618.0,53,6
71,Sulawesi Utara,Cabai Merah Keriting,2023,Desember,86952.0,12,55077.0,37716.0,27277.0,73,6
72,Sulawesi Tengah,Cabai Merah Keriting,2023,Desember,68663.0,12,57059.0,38336.0,28277.0,71,6
73,Sulawesi Selatan,Cabai Merah Keriting,2023,Desember,56571.0,12,50016.0,26384.0,19466.0,70,6
74,Sulawesi Tenggara,Cabai Merah Keriting,2023,Desember,73075.0,12,60902.0,41916.0,38012.0,72,6
75,Gorontalo,Cabai Merah Keriting,2023,Desember,73824.0,12,60162.0,36741.0,23213.0,44,6
76,Sulawesi Barat,Cabai Merah Keriting,2023,Desember,64829.0,12,58735.0,30477.0,23716.0,69,6
81,Maluku,Cabai Merah Keriting,2023,Desember,69916.0,12,72769.0,62018.0,55225.0,57,6
82,Maluku Utara,Cabai Merah Keriting,2023,Desember,86943.0,12,49618.0,50817.0,42529.0,58,6
91,Papua Barat,Cabai Merah Keriting,2023,Desember,58581.0,12,56869.0,60346.0,62591.0,62,6
94,Papua,Cabai Merah Keriting,2023,Desember,69019.0,12,53403.0,69656.0,63436.0,61,6
12,Sumatera Utara,Cabai Rawit Merah,2023,Desember,71256.0,12,80667.0,46915.0,54521.0,76,7
13,Sumatera Barat,Cabai Rawit Merah,2023,Desember,53825.0,12,67212.0,48244.0,48971.0,74,7
14,Riau,Cabai Rawit Merah,2023,Desember,80377.0,12,83623.0,48218.0,52774.0,68,7
15,Jambi,Cabai Rawit Merah,2023,Desember,72957.0,12,78663.0,35750.0,50645.0,45,7
16,Sumatera Selatan,Cabai Rawit Merah,2023,Desember,78153.0,12,82186.0,33789.0,47810.0,75,7
17,Bengkulu,Cabai Rawit Merah,2023,Desember,74992.0,12,75324.0,33979.0,46651.0,41,7
18,Lampung,Cabai Rawit Merah,2023,Desember,69429.0,12,76309.0,33555.0,45075.0,56,7
19,Kepulauan Bangka Belitung,Cabai Rawit Merah,2023,Desember,100047.0,12,111950.0,55370.0,60882.0,54,7
21,Kepulauan Riau,Cabai Rawit Merah,2023,Desember,89471.0,12,89364.0,63622.0,66706.0,55,7
31,DKI Jakarta,Cabai Rawit Merah,2023,Desember,99797.0,12,96767.0,41853.0,54839.0,43,7
32,Jawa Barat,Cabai Rawit Merah,2023,Desember,87946.0,12,87612.0,36609.0,49261.0,46,7
33,Jawa Tengah,Cabai Rawit Merah,2023,Desember,80818.0,12,81275.0,26903.0,39661.0,47,7
34,DI Yogyakarta,Cabai Rawit Merah,2023,Desember,77824.0,12,78308.0,24022.0,41521.0,42,7
35,Jawa Timur,Cabai Rawit Merah,2023,Desember,78582.0,12,78095.0,25635.0,37921.0,48,7
36,Banten,Cabai Rawit Merah,2023,Desember,87107.0,12,86458.0,35579.0,50706.0,40,7
51,Bali,Cabai Rawit Merah,2023,Desember,78616.0,12,74262.0,25850.0,40593.0,39,7
52,Nusa Tenggara Barat,Cabai Rawit Merah,2023,Desember,70091.0,12,66972.0,25184.0,35313.0,59,7
53,Nusa Tenggara Timur,Cabai Rawit Merah,2023,Desember,69873.0,12,57212.0,45920.0,51739.0,60,7
61,Kalimantan Barat,Cabai Rawit Merah,2023,Desember,67792.0,12,71941.0,53781.0,67874.0,49,7
62,Kalimantan Tengah,Cabai Rawit Merah,2023,Desember,95569.0,12,98331.0,58525.0,70493.0,51,7
63,Kalimantan Selatan,Cabai Rawit Merah,2023,Desember,86024.0,12,88515.0,45289.0,53951.0,50,7
64,Kalimantan Timur,Cabai Rawit Merah,2023,Desember,94370.0,12,84600.0,44800.0,58747.0,52,7
65,Kalimantan Utara,Cabai Rawit Merah,2023,Desember,138144.0,12,101372.0,62463.0,70053.0,53,7
71,Sulawesi Utara,Cabai Rawit Merah,2023,Desember,133599.0,12,85948.0,34450.0,51400.0,73,7
72,Sulawesi Tengah,Cabai Rawit Merah,2023,Desember,120550.0,12,74211.0,33452.0,52371.0,71,7
73,Sulawesi Selatan,Cabai Rawit Merah,2023,Desember,79494.0,12,62756.0,20665.0,30703.0,70,7
74,Sulawesi Tenggara,Cabai Rawit Merah,2023,Desember,106750.0,12,78554.0,34757.0,48265.0,72,7
75,Gorontalo,Cabai Rawit Merah,2023,Desember,124257.0,12,87385.0,31876.0,45911.0,44,7
76,Sulawesi Barat,Cabai Rawit Merah,2023,Desember,85534.0,12,65514.0,28182.0,38230.0,69,7
81,Maluku,Cabai Rawit Merah,2023,Desember,108720.0,12,95611.0,69121.0,91605.0,57,7
82,Maluku Utara,Cabai Rawit Merah,2023,Desember,127906.0,12,70311.0,53643.0,72692.0,58,7
91,Papua Barat,Cabai Rawit Merah,2023,Desember,77052.0,12,76958.0,66635.0,82818.0,62,7
94,Papua,Cabai Rawit Merah,2023,Desember,104129.0,12,71294.0,72382.0,85384.0,61,7
11,Aceh,Daging Sapi Murni,2023,Desember,154756.0,12,154396.0,154845.0,153435.0,38,11
12,Sumatera Utara,Daging Sapi Murni,2023,Desember,135558.0,12,135017.0,135797.0,134334.0,76,11
13,Sumatera Barat,Daging Sapi Murni,2023,Desember,143260.0,12,143043.0,145220.0,142089.0,74,11
14,Riau,Daging Sapi Murni,2023,Desember,147730.0,12,147698.0,147315.0,146360.0,68,11
15,Jambi,Daging Sapi Murni,2023,Desember,136500.0,12,136500.0,136518.0,139132.0,45,11
16,Sumatera Selatan,Daging Sapi Murni,2023,Desember,134420.0,12,134612.0,134778.0,135990.0,75,11
17,Bengkulu,Daging Sapi Murni,2023,Desember,134332.0,12,133325.0,132744.0,133035.0,41,11
18,Lampung,Daging Sapi Murni,2023,Desember,135152.0,12,135050.0,134688.0,135188.0,56,11
19,Kepulauan Bangka Belitung,Daging Sapi Murni,2023,Desember,147247.0,12,147586.0,148230.0,147565.0,54,11
21,Kepulauan Riau,Daging Sapi Murni,2023,Desember,152701.0,12,154512.0,155549.0,154828.0,55,11
31,DKI Jakarta,Daging Sapi Murni,2023,Desember,136790.0,12,138030.0,138519.0,141053.0,43,11
32,Jawa Barat,Daging Sapi Murni,2023,Desember,132527.0,12,133185.0,133501.0,133451.0,46,11
33,Jawa Tengah,Daging Sapi Murni,2023,Desember,130635.0,12,130316.0,130626.0,129551.0,47,11
34,DI Yogyakarta,Daging Sapi Murni,2023,Desember,135444.0,12,135060.0,135556.0,135856.0,42,11
35,Jawa Timur,Daging Sapi Murni,2023,Desember,117311.0,12,117160.0,117127.0,114945.0,48,11
36,Banten,Daging Sapi Murni,2023,Desember,135000.0,12,136981.0,138733.0,137983.0,40,11
51,Bali,Daging Sapi Murni,2023,Desember,118291.0,12,115880.0,115759.0,114074.0,39,11
52,Nusa Tenggara Barat,Daging Sapi Murni,2023,Desember,121418.0,12,121259.0,122563.0,122022.0,59,11
53,Nusa Tenggara Timur,Daging Sapi Murni,2023,Desember,115225.0,12,115073.0,114590.0,114890.0,60,11
61,Kalimantan Barat,Daging Sapi Murni,2023,Desember,156860.0,12,157278.0,157690.0,154988.0,49,11
62,Kalimantan Tengah,Daging Sapi Murni,2023,Desember,157012.0,12,156138.0,156512.0,156547.0,51,11
63,Kalimantan Selatan,Daging Sapi Murni,2023,Desember,154448.0,12,152377.0,153914.0,148338.0,50,11
64,Kalimantan Timur,Daging Sapi Murni,2023,Desember,156926.0,12,157589.0,158330.0,156124.0,52,11
65,Kalimantan Utara,Daging Sapi Murni,2023,Desember,164760.0,12,163889.0,165000.0,165380.0,53,11
71,Sulawesi Utara,Daging Sapi Murni,2023,Desember,134436.0,12,133426.0,133429.0,133274.0,73,11
72,Sulawesi Tengah,Daging Sapi Murni,2023,Desember,136012.0,12,135988.0,136507.0,136885.0,71,11
73,Sulawesi Selatan,Daging Sapi Murni,2023,Desember,125378.0,12,125167.0,125721.0,125936.0,70,11
74,Sulawesi Tenggara,Daging Sapi Murni,2023,Desember,134449.0,12,134618.0,135725.0,132202.0,72,11
75,Gorontalo,Daging Sapi Murni,2023,Desember,134823.0,12,133712.0,132972.0,137712.0,44,11
76,Sulawesi Barat,Daging Sapi Murni,2023,Desember,126000.0,12,125763.0,125970.0,128396.0,69,11
81,Maluku,Daging Sapi Murni,2023,Desember,113394.0,12,115894.0,120140.0,117257.0,57,11
82,Maluku Utara,Daging Sapi Murni,2023,Desember,130658.0,12,130566.0,129834.0,129340.0,58,11
91,Papua Barat,Daging Sapi Murni,2023,Desember,135067.0,12,153878.0,142336.0,138411.0,62,11
